query_id,suite,experiment_name,join_count,string_level,seed,runs_total,runs_success,runs_failed,failure_rate,median_ms,min_ms,max_ms,median_planning_ms,median_execution_ms
query_1,prodds,workload_compare,,,,10,10,0,0.0,50.0,48,54,14.0,36.0
query_2,prodds,workload_compare,,,,10,10,0,0.0,300.5,281,353,20.0,281.0
query_union_U2,prodds,workload_compare,,,,1,0,1,1.0,,,,,
query_3,prodds,workload_compare,,,,1,0,1,1.0,,,,,
query_4,prodds,workload_compare,,,,10,10,0,0.0,42.0,38,70,14.0,28.0
query_5,prodds,workload_compare,,,,10,10,0,0.0,7056.0,6819,7388,19.5,7037.0
query_union_U5,prodds,workload_compare,,,,1,0,1,1.0,,,,,
query_6,prodds,workload_compare,,,,1,0,1,1.0,,,,,
query_7,prodds,workload_compare,,,,1,0,1,1.0,,,,,
query_8,prodds,workload_compare,,,,10,10,0,0.0,162.5,156,209,16.0,147.0
query_9,prodds,workload_compare,,,,10,10,0,0.0,791.5,752,1037,17.0,774.0
query_10,prodds,workload_compare,,,,10,10,0,0.0,10425.5,9114,11387,18.5,10407.5
query_union_U10,prodds,workload_compare,,,,1,0,1,1.0,,,,,
query_11,prodds,workload_compare,,,,10,10,0,0.0,29.5,25,48,14.0,15.0
query_12,prodds,workload_compare,,,,10,10,0,0.0,286.5,241,308,20.0,263.0
query_13,prodds,workload_compare,,,,10,10,0,0.0,68.0,54,149,16.0,51.5
query_14,prodds,workload_compare,,,,1,0,1,1.0,,,,,
query_15,prodds,workload_compare,,,,10,10,0,0.0,90.0,73,98,17.0,73.0
query_16,prodds,workload_compare,,,,10,10,0,0.0,623.5,591,677,20.0,604.0
query_17,prodds,workload_compare,,,,1,0,1,1.0,,,,,
query_18,prodds,workload_compare,,,,10,10,0,0.0,86.0,84,90,17.0,69.5
query_19,prodds,workload_compare,,,,10,10,0,0.0,1832.0,1183,1944,21.0,1811.5
query_20,prodds,workload_compare,,,,10,10,0,0.0,785.5,659,3342,18.5,768.0
query_union_U20,prodds,workload_compare,,,,1,0,1,1.0,,,,,
query_21,prodds,workload_compare,,,,10,10,0,0.0,28.0,26,60,14.0,14.0
query_22,prodds,workload_compare,,,,10,10,0,0.0,108.5,96,489,19.0,89.5
query_23,prodds,workload_compare,,,,10,10,0,0.0,352.5,300,450,16.0,335.0
query_24,prodds,workload_compare,,,,1,0,1,1.0,,,,,
query_25,prodds,workload_compare,,,,1,0,1,1.0,,,,,
query_26,prodds,workload_compare,,,,10,10,0,0.0,728.5,650,1664,18.5,709.5
query_27,prodds,workload_compare,,,,10,10,0,0.0,88.0,82,111,16.0,72.5
